3.10000000E+1	3.00000000E-7	7.77950008E+2	7.85996750E+2	-4.45352947E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
3.20000000E+1	3.10000000E-7	7.77950008E+2	7.85996750E+2	-4.65632802E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
3.30000000E+1	3.20000000E-7	7.77950008E+2	7.85996749E+2	-4.86254020E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
3.40000000E+1	3.30000000E-7	7.77950009E+2	7.85996750E+2	-4.81791896E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
3.50000000E+1	3.40000000E-7	7.77950008E+2	7.85996750E+2	-5.05602867E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
3.60000000E+1	3.50000000E-7	7.77950008E+2	7.85996751E+2	-5.14894384E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
3.70000000E+1	3.60000000E-7	7.77950008E+2	7.85996753E+2	-5.28383986E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
3.80000000E+1	3.70000000E-7	7.77950009E+2	7.85996754E+2	-5.24884430E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
3.90000000E+1	3.80000000E-7	7.77950011E+2	7.85996753E+2	-5.25914111E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.00000000E+1	3.90000000E-7	7.77950008E+2	7.85996752E+2	-5.18508739E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.10000000E+1	4.00000000E-7	7.77950009E+2	7.85996752E+2	-5.21965742E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.20000000E+1	4.10000000E-7	7.77950009E+2	7.85996751E+2	-5.13445832E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.30000000E+1	4.20000000E-7	7.77950008E+2	7.85996752E+2	-5.01554576E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.40000000E+1	4.30000000E-7	7.77950008E+2	7.85996752E+2	-4.88413523E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.50000000E+1	4.40000000E-7	7.77950009E+2	7.85996752E+2	-4.75919090E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.60000000E+1	4.50000000E-7	7.77950007E+2	7.85996751E+2	-4.62842249E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.70000000E+1	4.60000000E-7	7.77950007E+2	7.85996749E+2	-4.50520936E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.80000000E+1	4.70000000E-7	7.77950005E+2	7.85996748E+2	-4.38745364E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
4.90000000E+1	4.80000000E-7	7.77950005E+2	7.85996748E+2	-4.20593090E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.00000000E+1	4.90000000E-7	7.77950006E+2	7.85996748E+2	-4.06849840E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.10000000E+1	5.00000000E-7	7.77950005E+2	7.85996749E+2	-4.03878864E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.20000000E+1	5.10000000E-7	7.77950007E+2	7.85996749E+2	-3.83992334E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
